Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
Jilatin memek aku donk mau ?',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: Banyak penipu tai !!! Gw sumpahin gk bakal berkah hidup lo anjing',1,1,0,1,0,0,0,0,1,0,1,0
USER USER Ada pengaruh komunisme di situ: eks komunis ya komitmen rendah.',0,0,0,0,0,0,0,0,0,0,0,0
"USER What, nulis ""sportifitas"" saja salah? Harusnya kan ""sportivitas"" baru benar. Ahai... banci kaleng kena goreng lagi... memalukan si gembel warnet. \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,1,0,1,0,0
Bawaslu: Kolaka Tertinggi Pelanggaran ASN Dalam Pilkada; ; #AkuSERUJI : Pilkada | ;,0,0,0,0,0,0,0,0,0,0,0,0
USER ga asing dengan corak kayu coklat nya hahahaha',0,0,0,0,0,0,0,0,0,0,0,0
"Kenapa gua jijiq? Gua mandangnya sebagai ""ORANG AWAM YANG GAK SUKA KPOP""! jadi mikir ""kan org korea tuh HOMO atau LESBI"" pdhl tuh idol kita mah di korea hidup tentram normal dan gua yakin sih bbrp idol udh punya pacar jadi wajar aja selama masih lawan je",0,1,0,0,0,0,0,0,0,0,0,0
Pemkot Manado Raih Penghargaan Best Emergency 112 - ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
"USER Boakaka... si bego ini knp ngamuk2 ama anies ya?\nPadahal anies gak bikin dollar jd 14500.\nGak bikin harga bmm, listrik, sembako, pajak jd naik.\nGa bikin hutang RI segunung.\nGa datangin tka cina.\nGa bikin ekonomi mlorot.\n\nAnies bikin pui",1,1,1,0,0,0,0,0,1,1,0,0
"RT USER USER Yg ada, cacimaki penista agama tapi ternyata ketauan poligami ngumpet2. Apa mau digituin? Saya sih ogah.",1,0,1,0,0,0,0,0,1,1,0,0
RT USER: Jaga gf nie ibarat kita jaga kebun. Kena tengok selalu kalau tk tengok takut nanti tiba tiba tersodok dek babi. You know b\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
"Kalau Jokowi jangan nunggu 2019 sekarang saja 2017 , kita lengserkan secara konstitusi saja..hehe",1,0,1,0,0,0,0,0,1,0,0,1
Belumlah habis galau pak jokowi ditinggal kawin raisa. Kekalahan 2019 sudah di depan mata. Wkwkwk,1,0,1,0,0,0,0,0,1,1,0,0
USER Cupu ih',1,1,1,0,0,0,0,0,1,1,0,0
Jagalah kesehatan berpikir dan berlogika yang benar dengan #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
"Ya Allah Pak USER ...pdkg2 anda gampang bener anjing2 in org. Pdhl dia sdri kurang baca ; ; Pemerintah batal dpt 51% saham FP FP bantah tlh sepakat divestasi 51% ssham Udah nebar hoax, jelek2in USER dan Pak Harto lagi",1,1,1,0,0,0,0,0,1,1,0,0
Gubernur AHOK segala lini susehhh dihantem! Perempuan? No! Uang/ korupsi? NO..makanya luu pada isengin omongan-nya !!!!,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER Emang otak loe bersih cebong dungu\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nBau got juga\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0
"USER jing ccd org2 kek gitu disuruh pegang gangang badminton aja paling dijadiin maenan gitar, belagak bgt elah'",1,1,0,1,0,0,0,0,1,0,1,0
"RT USER USER Ntar teriak di zalimi korban ""org ibadah kok dilarang dsr rezim anti islam"" :))",1,0,1,0,0,0,0,0,1,1,0,0
USER jauhkanlah dri godaan setan yg terkutuk',0,0,0,0,0,0,0,0,0,0,0,0
USER Cacat sia USER',1,1,1,0,0,0,1,0,0,1,0,0
"RT USER: Sandiaga diduga kampanyekan Sudirman-Ida di masjid Solo, ini kata KPU | URL URL USER\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Ya..ttp aj waspada..!!Antek komunis itu pintr kamuflase..,1,0,0,1,0,1,0,0,0,0,1,0
Harusnya Tomy dikenakan pasal berlapis korupsi dan pembunuhan hakim agung pula tp dapat diskon besar-besaran era SBY URL,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER USER USER USER Alaaaahhhhh, omongan cebong mah udah ketauan kemana arahnya... Mau pakek tol kelok 1000 pun tetep... Ga usah sok2 Islam lu bong!!!'",1,1,0,1,1,0,0,0,0,0,1,0
"USER Biaya ambil alih mayoritas saham (51%) PT FI ~US$5 miliar minimum, dr utang kpd perbankan asing. Itu blm lagi sbgi pemegang saham mayoritas hrs taro duit utk bangun smelter pemurnian + pembangkit listrik, blm lg biaya \xe2\x80\x9cDeep Cave Mini",0,0,0,0,0,0,0,0,0,0,0,0
USER Sy blg smua yg dtg dari nabi itu sunnah. Amalkan yg msh relevan.\n\nRelevansinya itu APAKAH SUNNAH INI MEMBUAT MUDHARAT APA GAK?\nEx: kemana2 naik onta.\n\nKlo GAK SESUAI DGN KHANAZAH LOKAL TP GAK ADA MUDHARATNYA ya TTP BS DI AMALKAN.\n\nGa usah,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Kalo kejadian disini, mungkin juga kalian yg triak paling lantang ""pmrth pro aseng"" duluan pas ditawari bantuan asing. Bikin posko ini itu yg intinya malah ngomporin keluarga korban sue pmrth. Bilang 15 hari kelamaan, harusnya 3",0,0,0,0,0,0,0,0,0,0,0,0
"USER Udah kuduga...selama kunyuk kunyuknya kolojengking durung modar yo ancen ngene iki...Gusti Allah mboten sare, makin melek karo hukum biadab kalah karo wong wong asu'",1,1,0,1,0,0,0,0,1,0,1,0
USER USER Pernah denger pepatah proses lebih penting drpada hasil gak? \nGue sih bakal kasih appreciate bgt ke tim 2 karna wow perjuangan mereka buat perform gaada cacat itu keren bgt',0,0,0,0,0,0,0,0,0,0,0,0
Polda Jateng Siap Amankan Pilkada 2018,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER BODAT KOMUNIS DUNGU sekebon',1,1,1,0,0,1,0,0,0,1,0,0
"USER USER USER ""Provokasi mayat, politisasi agama"" penyebab kekalahan pilkada DKI, beginilah cara cebong mendeskripsikan kekalahan junjungannya.; FYI ahog blm pernah ikut pemilihan apapun (kec jd wakil) dan dia bukanlah etnis mayorita",1,1,1,0,0,1,0,0,0,1,0,0
USER - Pertumbuhan Ekonomi Indonesia Luartal-I 2018,0,0,0,0,0,0,0,0,0,0,0,0
GANYANG PKI MUSNAHKAN,1,0,0,1,0,1,0,0,0,0,0,1
"USER USER BABI KAU INI YHA\nMUNGKIN LAHIR DARI BANI BABI KAU INI ,\nANJING LAH KAU INI ,\n\nKau Ngomong Mentei selangkangan\nTapi MAJIKAN KAU BINI NYE SELINGKUH 7 Tahun \nItu Yg cocok Mentri selangkangan\n7 tahun Coy ,\n\nHRS kau Tuduh begitu",1,1,1,0,0,0,0,0,1,1,0,0
USER Iman cebong penjilat ...gk kaget.',1,1,1,0,0,0,0,0,1,1,0,0
"USER sangat dan sangat2 tdk ad yg membenci islam.....cm kadang perasaan yg berlebihan padahal presiden kita sangat taat agamax tp dikonotasikan lain bahkan dianggap antek aseng,komunis dll....sungguh ga nge hal2 spt ini.'",0,0,0,0,0,0,0,0,0,0,0,0
"#2019GantiPresiden Mulai Main Kasar atas nama agama, ulama, ustaz dan uztazah Forum Ulama Umat Indonesia USER USER agar ditindaklanjuti",0,0,0,0,0,0,0,0,0,0,0,0
USER Wah ternyata bapak ini... berfikirnya tentang agama dan membela agama tebang pilih. Allah akan meminta kesaksian dirimu sebagai seorang yang mengaku ulama/ustad. Apa kitab suci mu ? Nanti bapak boleh jawab gak da krn itu fiksi semua,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER USER Kafir itu pengucapan intetnal umat muslim kepada non muslim, dan domba2 tetsesat adalah pengucapan internal umat kristen kepada non kristen, jadi sama2 radikal,",0,0,0,0,0,0,0,0,0,0,0,0
USER Panas perut dah ni kak maya. Satgi jamban baru durian ja hahahahaha',0,0,0,0,0,0,0,0,0,0,0,0
Macam ada orang asing dalam rumah\xf0\x9f\x99\x83',0,0,0,0,0,0,0,0,0,0,0,0
USER Gitu gituan apaan anjir',0,1,0,0,0,0,0,0,0,0,0,0
Dan Rezim Otoriter (Jokowi) pro PKI anti pd Islam,1,0,1,0,0,0,0,0,1,1,0,0
"RT USER: USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
"USER USER wan bangau keliatan cupu nya,,, keloman sono sama emak \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e'",1,1,1,0,0,0,0,0,1,1,0,0
Apakah ini HOAX?? colek USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: SKANDAL majikan dan PEMBOKAT.. memeknya masi rapet #bahancoli #ngewe #ngentot #memek #pembokat URL,0,1,0,0,0,0,0,0,0,0,0,0
"Sbb aku rasa nak cari pengalaman dekat luar? Kemon man. Duk terperuk je tak best, nak tgk gak budaya luar.",0,0,0,0,0,0,0,0,0,0,0,0
"USER ada. temen kerja. mirip kang daniel BRENGSEK\n\ntrus temen sekolah dulu, mirip jongin BRENGSEK (2)\n\nada lg temen deket gw, mirip seokjin BRENGSEK (3)\n\nintinya temen gw brengsek semua'",1,1,1,0,0,0,0,0,1,1,0,0
"Kalau PKI bunuh orang Islam itu karena mereka anti agama, tapi kalu orang islam bantai PKI itu karena jihad membela diri PKI yang memulai",1,0,0,1,0,1,0,0,0,0,1,0
Deklarasi anti Hoax Polres Pematangaiantar dalam mendukung pilkada serentak tahun 2018 USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
Khofifah Indar Parawansa-Emil Dardak dan Saifullah Yusuf (Gus Ipul)-Puti Guntur Soekarno beradu gagasan serta program dalam debat pertama Pilkada Jatim yang diselenggarakan oleh KPUD Jawa Timur.,0,0,0,0,0,0,0,0,0,0,0,0
USER Lama karena gerindra merasa Gk penting. Lama karena Gk ada untungnya buat kepentingan golongan. Apak kabar uu md3 yg sangat cepat diputuskan',0,0,0,0,0,0,0,0,0,0,0,0
"USER \xe2\x9c\x85 heh mata kau lah, ko kira aku ini apa. ku colokkan mata kau mampus kau'",1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER hah, katanya saling melengkapi. orang buktinya kamu juga goblok. gimana si?'",1,1,1,0,0,0,0,0,1,1,0,0
USER USER Cebonger mana nih junjungannya mau ditembak kok pada tiarap.Apa karena masih satu habitat makanya pada bisu berjamaah.',1,1,0,1,0,0,1,0,0,0,1,0
Ya Allah ekonomi makin kacauð??©,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Polisi dan pemerintah sedang menyimpan bom waktu... ujung2nya ras tertentu Yang akan menanggung akibatnya',1,0,0,1,0,0,0,0,1,0,1,0
"USER Jangan Hoax, kata LBP mau rupiah selemah apapun gak jadi masalah, gak ada pengaruh apa-apa bagi ekonomi apalagi sampe bikin rugi BUMN, pokoknya selama Jokowi Presiden mau Rupiahnya melemah menjadi 20rb pun Indonesia akan aman-aman aja\n\",0,0,0,0,0,0,0,0,0,0,0,0
senja di plantaran rindu..\nsendu... mngapa menjadi bisu... \njejaku kini terkikis ombak... biarlah... krn bekas kan mnjadi candu... mnyusahkanmu mnghapus rindu... rindu dibatas jinggamu...',0,0,0,0,0,0,0,0,0,0,0,0
"Ada baiknya partai2 koalisi pendukung Jokowi menyepakati salah 1 metode mendapatkan Cawapres Jokowi. Menugaskan bbrp lembaga survei punya reputasi baik, untuk mengukur tingkat elektabilitas sejumlah pasangan Jokowi. Kemudian serahkan 2 atau 3 teratas utk d",0,0,0,0,0,0,0,0,0,0,0,0
Tidak tertarik dengan wawancara itu. Menyimak wawancara itu bisa berakibat buruk bagi kesehatan.,0,0,0,0,0,0,0,0,0,0,0,0
USER Ccd si lu nya:(',1,1,1,0,0,0,1,0,0,1,0,0
menolak lupa RT USER Tentang peristiwa 98 kami sepakat dg Kivlan Zen. Bukan Prabowo yg harus bertanggung jawab tetapi Wiranto,1,0,1,0,0,0,0,0,1,1,0,0
"USER Yah jawabannya goblok mas\n\nJaka Sembung kan bawa sepeda mau sekolah, masa bawa golok,gila nih orang tua nya'",1,1,1,0,0,0,1,0,0,1,0,0
"USER USER USER USER USER USER ape gw di ajarin dan ditanggapin sama guru trus ,.. guru gw bego gitu ,... doniiii luh ma anak TK samaaaa pinteran juga kali anak TK ,.. luh cuma jadi anjing2 yg di suruh melolong di time li",1,1,1,0,0,0,0,0,1,1,0,0
seharian bedrest. gua pikir udah malem. ternyata baru setengah 7. bajingan :(',0,1,0,0,0,0,0,0,0,0,0,0
USER Intoleransi adalah mitos bagi komunis yg takut agama!!\nTeroris adalah mitos alat komunis memarginalkan agama!\nKorupsi adalah mitos bagi maling teriak dirampok!!',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Anda yang bingung. Islam Nusantara ya lahir di Indonesia sejak Islam masuk ke Indonesia. Sebelum NU terbentuk secara organisasi juga sudah ada.\n\nIslam masuk ke Indo saat kerajaan hindu budha, animi",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Ooo.. jadi islam nusantara itu qiyas dari hindu nusantara...',0,0,0,0,0,0,0,0,0,0,0,0
"Suku Mosuo di perbatasan Cina dan Tibet, adalah suku pelaku poliandri (wanita bersuami banyak). Kepala keluarga juga dipegang #anehdidunia'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER selalu dalam damai untuk kamu, ""untukmu agamamu untukku agamaku.."" begitu dalam kitab suci alqur\'an.. *Jadi orang kristen yg taat aja, dan urusan muslim tuk menjadi muslim yang taat juga.. #Kalo lu hormat sebagi",0,0,0,0,0,0,0,0,0,0,0,0
USER Banci!!!! Kalau memang gentlemen Sebut saja siapa orangnya!!!',1,1,1,0,0,0,0,1,0,1,0,0
"HALLO, pimensiv kalian. Lele sama rien, semoga langgeng yaa dijauhin dari pelakor dan antek antek nya. Trus juga makin saling sayang saling ngertiin. Itu aja yaa\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\n#AELIEN1STMENSIVE'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Biarpun badan beliau kurus tapi nyalinya besar utk mengembalikan sumber daya alam yg dari jmn Orde Baru dijual ""gratis"" kpd Amerika. Bukti tuduhan Jkw antek asing aseng terpatahkan.'",0,0,0,0,0,0,0,0,0,0,0,0
apa yang anda pikirkan?\nngelu sumpek.\nPUSH RANK kalah terus.\nASU...',1,1,1,0,0,0,0,0,1,1,0,0
"RT USER Bisa aja nih Gerindra bikin jebakan ""Batman"" knp ga Prabowo aja yg suruh nobar Film G30S.",1,0,0,1,0,0,0,0,1,0,1,0
"USER Yang upload medianya cebong yang feeder cebong yang komen cebong, kapan loe jadi kodok klo loe cebong terus'",1,1,0,1,0,0,0,0,1,0,1,0
"USER Reflek, Sarah mencubit pinggang sang adam ketika motor dilajukan dengan begitu cepatnya. Kedua alisnya tertaut kesal lantas meluncurkan protes.\n\n""Kau ini sedang membawa gadis, bukan preman pasar. Idiot.""'",1,1,1,0,0,0,1,0,0,1,0,0
"USER USER USER Dalam Kristen ada namanya denominasi/kelompok yang terakulturasi dgn budaya Indonesia. Ada GKJW (Jawi Wetan), HKBP (Batak), GPiB, dll. Ini ya sama aja kristen nusantara. Unik dalam Ke-bhinneka-annya.'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Bisa saya katakan MUSTAHIL polisi berani menangkap dr kubu sono! MUSTAHIL BIN MUSTAHAL KaPolri Politic_ID,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER Wkwk najis gua milih uke juga liat2 dlu kali',0,1,0,0,0,0,0,0,0,0,0,0
"#ArahBaruIndonesia adalah menjadikan Indonesia menjadikan kekuatan ke-5 dunia di bidang: Ekonomi, Teknologi, dan Militer. Dari ketiga bidang tersebut, minimal Indonesia menempati peringkat ke-5 dunia. Mari dukung USER menjadi Presiden RI 2019-2024.",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Kebijakan-kebijakan perdagangan merupakan amanat dari presiden USER yang mesti ditunaikan, sehingga perekonomian Indonâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
"Agama adalah energi, disatu sisi ia bisa konstruktif, dan disisi satu lain agama bisa merusak; yang demikian bukanlah agama yang bermasalah, namun orang-orang yang berbicara atas nama Agama, itulah Masalahnya.; ; - Syaikh Abdullah Bin Bayyah",0,0,0,0,0,0,0,0,0,0,0,0
Makin jelas rezim ini anti ISLAM..!! URL,1,0,1,0,1,0,0,0,0,1,0,0
Alasan Novanto Tertidur Saat Pembukaan Munaslub Golkar via USER,0,0,0,0,0,0,0,0,0,0,0,0
USER Kalau penambang asing yang merampok SDA Indonesia seperti Freeport legal yah,1,0,0,1,0,0,0,0,1,0,1,0
"USER USER USER USER USER USER USER Bagi sembako dan bagi sertifikat aja sudah diambil alih sama pak joko, masa dikasih kerjaan yang lebih penting malah mau lempar lg ke Gubernur",0,0,0,0,0,0,0,0,0,0,0,0
USER Berarti telah terjadi penistaan agama ketika kitab suci dinyatakan sebagai fiksi?,0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Bajingan itu ada diantara kita, menjelang uts.'",0,1,0,0,0,0,0,0,0,0,0,0
"Nama Lengkap : Iris Jung\n\nNama Asli : Jung An Ri\n\nTempat, Tanggal lahir : Busan, 10 Agustus 1991\n\nAgama : Katolik'",0,0,0,0,0,0,0,0,0,0,0,0
"Sampai sekarang aku tak jumpa lagi maklumat pasal bangsa yang ada parut kat muka dia(perempuan),cam kesan torehan pisau. Sama ada itu budaya untuk kecantikan atau ritual agama mazhab mereka. Padahal mereka islam",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Contoh orang baek itu bpk jokowi, programnya: mobil esemka menjadi mobnas, membangun tidak mengandalkan hutang...dll.",0,0,0,0,0,0,0,0,0,0,0,0
"USER Itu, buat acara bagi2 takjil tp namanya bom takjil'",0,0,0,0,0,0,0,0,0,0,0,0
Mau taawudz dulu biar dijauhkan dari godaan syaiton yang terkutuk : (',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Saya selalu mengikuti diskusi ttg Islam Nusantara ini.. menarik sekali tapi saya belum berani komment Prof.. dan saya terkesan dg komment pak Budisepang ini.. saya penganut Kristen Jawa.. \xf0\x9f\x98\x8a syallom...',0,0,0,0,0,0,0,0,0,0,0,0
"Wow..gerakan #2019GantiPresiden MENDUNIA...spanduk beredar d Turki ,Jepang,Jerman,Inggris..",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Duduk di jamban.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Biadab tuh oknum aparat keparat',1,1,0,1,0,0,0,0,1,0,1,0
USER USER Ini Kehebatan Dlm Merusak Bangsa USER. URL,1,0,1,0,0,0,0,0,1,1,0,0
BURUNG DARA TERBANG KE HULU ; BURUNG NURI SAYAPNYA BIRU ; SATUKAN SUARA SAAT PEMILU ; KITA PILIH PRESIDEN BARU ; ; MANCING IKAN DI WAKTU MALAM; IKAN DIMAKAN DICAMPUR KETAN ; AYO MENANGKAN PARTAI ISLAM ; KITA HANCURKAN PARTAI SYETAN ! ; ; ALLAHU AKBAR..,1,1,0,1,1,0,0,0,0,0,0,1
erudite apanya aku mah bodoh cuma kegedean congor aja',0,1,0,0,0,0,0,0,0,0,0,0
"USER Survey dimana ??? Hahaahhaha \nRespondennya cebong, kodok, kamfret x yaa...'",1,1,0,1,0,0,0,0,1,0,1,0
USER Waduh kek ginian nafsu banget mo 2 periode...? Nggak janji lah yao...; ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
"USER Sellernya kabur, lapaknya ditutup semua \xf0\x9f\x98\xa1 inilah kelemahan belanja di market place, konsumen tidak terlindungi dgn baik. Saat klik tombol selesai, berarti siap-2 dan was was kena tipu barang cacat. Mau gimana lagi, UU perlin",0,0,0,0,0,0,0,0,0,0,0,0
"USER Kukira cuma Prabowo paling lucu ngelawak lwat novel fiksi ""ghost fleet""..\nKamu lbih lucu,Zul...tpi jg palimg bego.\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER Di jawa Ada GKJ.. Gereja Kristen Jawa, ajaran sama penggunaan bahasa jawa dan bercampur dgn ajaran kejawen / budaya lokal. Dan baik2 saja.. tdk ada yg dirugikan dan merugikan.'",0,0,0,0,0,0,0,0,0,0,0,0
sosmed &gt;&gt; mengenalkan yg asing dan mengasingkan yg kenal',0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Hei kunyuk USER, supaya ente paham ya? Prabowo Subianto jadi capres aja udah salah apalagi jadi presiden?! PS mem\xe2\x80\xa6'",1,1,1,0,0,0,0,0,1,1,0,0
USER USER Anjir bang-_- berasa maho gua',0,1,0,0,0,0,0,0,0,0,0,0
"USER Jangan dikasih makan kol putih nanti bisa budugan, jangan terlalu banyak dikasih kangkung bisa mencret, kasih vitamin, jangan sampe telat kasih makan'",0,0,0,0,0,0,0,0,0,0,0,0
"USER kesian, yg ada tu sarapan bkn sarap tauu'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Kami juga berhak mengkritik kinerja DPR.lalu knp tiba"" terbit UU MD3?'",0,0,0,0,0,0,0,0,0,0,0,0
Tuhan itu iBlis . Iblis itu Tuhan . Agama onta',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER Mungkin dengan test dna bisa ketahuan ini keturunan di/tii, pki, prri, pks dll'",0,0,0,0,0,0,0,0,0,0,0,0
Why the hell do people bother with other's religion sih heran mau orang teis mau ateis ya suka-suka lah sabodo lak nek pek ngurus yo dadio gusti rono lo like aku gasuka ateis garis keras tapi aku juga gasuka teis garis keras like please know your fuggin,0,0,0,0,0,0,0,0,0,0,0,0
USER Anda hebat bs mengukur kadar keimanan seseorang. Tp kadarmu tak kau lihat.. Apakah anda tergolong orang yg dah picek mata hatinya',1,1,1,0,0,0,1,0,0,1,0,0
RT USER USER Baik baik jokowi dia anti Islam,1,0,1,0,1,0,0,0,0,1,0,0
edisi PILKADA JATENG,0,0,0,0,0,0,0,0,0,0,0,0
"_-_\nTomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival'",0,0,0,0,0,0,0,0,0,0,0,0
Rezim anti Islam pro komunis.. InsyaAllah kita akan saksikan kehancurannya.,1,0,1,0,1,1,0,0,0,1,0,0
"RT USER: gmw liat dm dr lu ah! udh tau gua nanya tentang apa, bolot\xf0\x9f\x98\xa9 USER'",1,1,1,0,0,0,1,0,0,1,0,0
BUBARKAN partai politik !!!,1,0,0,1,0,0,0,0,1,0,0,1
Ssttt...gubernur Indonesia sahabat kang Aher kesayangan rakyat NKRI..,0,0,0,0,0,0,0,0,0,0,0,0
Bodoh banget sihh..\nUdah tahu gak bakalan di jawab!\nMalah tanya terus..\xf0\x9f\x98\x93\xf0\x9f\x98\xa5\nBodoh apa goblok itu sodaraan ya.\nYasudah lah.. Nama juga hidup..\nMakasih yaa',0,1,0,0,0,0,0,0,0,0,0,0
USER Namanya sesuai.\nOrg yahudi sebut Aaron. Arab sebut Harun. Yahudi sebut Yochanan. Arab sebut Yahya.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER ga caya sama mulut buaya mu bwang',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER Mungkin maksudnya aseng asing yang bernama MA LAI KAT ..............',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Kami masyarakat pribumi san,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Kebaca mau nete',0,1,0,0,0,0,0,0,0,0,0,0
#DanaInvestorAsing Deputi Gubernur BI. Dody Budi Waluyo : kepercayaan investor untuk masuk ke portoflio domestik meningkat pasca kenaikan peringkat utang dari Moody's Investor Service #Invetasi #Investor #EkonomiRI,0,0,0,0,0,0,0,0,0,0,0,0
Bekasi panasnya sinting !',0,1,0,0,0,0,0,0,0,0,0,0
"Gak Perduli ; Reply-ku nyambung apa enggak, ; yg penting ; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPreside",1,0,1,0,0,0,0,0,1,1,0,0
Sukanya melihat pergaduhan2 antara sesama agama disebabkan politik dengan racist negeri ni ð???,0,0,0,0,0,0,0,0,0,0,0,0
Bila Cina bs maju dg Komunisme,1,0,0,1,0,1,0,0,0,0,1,0
"USER Aaaamiiiiiiinnnn....\nMudah-mudahan ga ada yang geblek trus riya' posting gaji 13/14 di timeline.""",0,1,0,0,0,0,0,0,0,0,0,0
USER USER gubernur kok ga bisa bayar tukang konsep tkg ketik...? payah laah.; ; udah deh sebaiknya; #2019GantiPresiden; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Seorang Pemimpin yg Baik &amp; berkualiti adlh yg senantiasa mencari jalan Penyelesaian yg kondusif buat rakyat bukan hanya bijak menggelak dgn menyalahkan orang lain....Akhir zaman ramai di kalangan umatku adlh orang munafik islam s,0,0,0,0,0,0,0,0,0,0,0,0
Janji jokowi soal 10 juta lapangan kerja ternyata benar adanya .\nBuat TKA china tapi',1,0,1,0,0,1,0,0,0,1,0,0
USER Kenal glam gak lw jing? Homme jg kmn tai. Agency lw juga ada masa anjlok ny gaush bacot makany. ngaca dl.',1,1,1,0,0,0,0,0,1,1,0,0
USER Kamu bau bangke tikus!!! \xf0\x9f\x98\xa3',0,1,0,0,0,0,0,0,0,0,0,0
USER Siapa yg jablay....',0,1,0,0,0,0,0,0,0,0,0,0
USER yg perlu dipertanyakan jga adlh sikap mardani AS yg jg kader partai islam,0,0,0,0,0,0,0,0,0,0,0,0
Tabrakan kapal dan pembohong besar Bangsa Indonesia Itu kerja Jokowor undercover,1,0,1,0,0,0,0,0,1,1,0,0
"#Serba #Mendadak; ; Mendapat peci, ; Mendadak dekat ulama,; Mendadak singgah Pesantren, ; Mendadak mirip Sahabah Nabi,; ; Kitab Suci Fiksi,; Mendadak Bela Islam; ; #Baper Salah Tempat ; ; 411, 212, kemane aje? ð???",0,0,0,0,0,0,0,0,0,0,0,0
USER kalau mau kasarnya lagi sih\n\nkakean cocot kowe ki',1,1,1,0,0,0,0,0,1,1,0,0
"Hebat itu kalau apa yang diucapkan tidak sampai maksud dan tujuan, terlalu sensi tanpa basa basi, urung ada sepatah kata silaturahmi maupun klarifikasi, perorangan, berjamaah nti selanjutnya viral dan jauh dari budaya toleransi ketimuran, eksistensi sesaat",0,0,0,0,0,0,0,0,0,0,0,0
Kampret. Datang pas butuh aja. Ngerusak mood sumpah.',1,1,1,0,0,0,0,0,1,1,0,0
"TOLAK PERPPU TOLAK REZIM OTORITER, PERPPU PINTU MASUK LENGSERKAN JOKOWI",1,0,1,0,0,0,0,0,1,0,0,1
"Shame on you silvy !! Ga malu fitnah?? Tuh rasain pak ahok panas, skak mat DebatFinalPilkadaJKT",1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER USER USER REZIM SALES REZIM PENIPU PENCITRAAN SEMUA PALSU',1,1,0,1,0,0,0,0,1,0,1,0
